,global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended,Full_Address,main-address,Lat,Lon
2386,WAWA1.MM1YB,5/9/2018 18:33,1/5/2021 18:06,wa add,,THE GRASS IS ALWAYS GREENER,603402358,15935 REDMOND WAY,,REDMOND,WA,980523836,USA,2064094398,dispensary,R430424,TRUE,5/30/2021 17:00,FALSE,15935 REDMOND WAY REDMOND,"15935, Redmond Way, Redmond Center, Redmond, King County, Washington, 98052, United States",47.674465,-122.128889
2387,WAWA1.MM1YC,5/9/2018 18:34,1/5/2021 18:06,wa add,,RENGAR LLC,603604101,4204 RUSSELL RD STE M,,MUKILTEO,WA,982755424,USA,2083403970,dispensary,R429044,TRUE,3/30/2021 17:00,FALSE,4204 RUSSELL RD STE M MUKILTEO,"4204, Russell Road, Mukilteo, Snohomish County, Washington, 98275, United States",47.89623063,-122.2897248
2407,WAWA1.MM1YW,5/17/2018 18:35,12/3/2020 18:06,wa add,,FORBIDDEN CANNABIS CLUB,603423202,22308 HWY 410 E UNIT B,,BONNEY LAKE,WA,983914073,USA,2532241442,dispensary,R420520,FALSE,7/30/2018 17:00,TRUE,22308 HWY 410 E UNIT B BONNEY LAKE,,,
2412,WAWA1.MM1Z1,5/24/2018 18:47,1/5/2021 18:06,wa add,,WESTERN BUD,604067666,6186 STATE ROUTE 20 STE B,,ANACORTES,WA,982218496,USA,2062097254,dispensary,R426849,TRUE,12/30/2021 16:00,FALSE,6186 STATE ROUTE 20 STE B ANACORTES,"State Route 20, Anacortes, Skagit County, Washington, United States",48.4627622,-122.5769471
2421,WAWA1.MM1ZA,6/4/2018 18:35,1/5/2021 18:06,wa add,,SAGE SHOP,603358125,309 N MAIN ST,,OMAK,WA,988419745,USA,5093225286,dispensary,R426888,TRUE,12/30/2020 16:00,FALSE,309 N MAIN ST OMAK,"309, Omak-Riverside Eastside Road, Homestead Trailer Court, Cherokee, Okanogan County, Washington, 98841, United States",48.42872768,-119.4629664
2424,WAWA1.MM1ZD,6/5/2018 18:35,8/8/2018 01:01,wa add,,MARIJUANA CLUB 99                            ,603587119,12631 HWY 99 STE A            ,,EVERETT                 ,WA,981031175,USA,2066943045,dispensary,Rold7,TRUE,2/27/2019 16:00,TRUE,12631 HWY 99 STE A             EVERETT                 ,"State Highway 99, Cascade View, Everett, Snohomish County, Washington, 98203, United States",47.9149366,-122.2109921
2425,WAWA1.MM1ZE,6/5/2018 18:35,8/8/2018 01:02,wa add,,SEATTLE CANNABIS CO.                         ,603318039,1713 NW MARKET ST             ,,SEATTLE                 ,WA,980344245,USA,2062945839,dispensary,Rold5,TRUE,7/30/2018 17:00,TRUE,1713 NW MARKET ST              SEATTLE                 ,"1713, Northwest Market Street, Ballard, Seattle, King County, Washington, 98107, United States",47.6685159,-122.379533
2428,WAWA1.MM1ZH,6/6/2018 18:35,1/5/2021 18:06,wa add,,CINDER,603345696,7011 N DIVISION ST STE A,,SPOKANE,WA,992083968,USA,5092930365,dispensary,R413940,FALSE,1/30/2019 16:00,TRUE,7011 N DIVISION ST STE A SPOKANE,"7011, North Division Street, Spokane, Spokane County, Washington, 99208, United States",47.72140056,-117.4114394
2429,WAWA1.MM1ZI,6/7/2018 18:35,1/5/2021 18:06,wa add,,MARIJUANA CLUB 99,603587119,12631 HIGHWAY 99 STE B,,EVERETT,WA,982048545,USA,2533208712,dispensary,R421982,FALSE,2/27/2019 16:00,TRUE,12631 HIGHWAY 99 STE B EVERETT,"State Highway 99, Pinehurst - Beverly Park, Everett, Snohomish County, Washington, 98203, United States",47.9195561,-122.2083974
2430,WAWA1.MM1ZJ,6/7/2018 18:36,3/28/2019 02:41,wa add,,SEATTLE CANNABIS COMPANY                     ,603318039,3230 1ST AVE S STE B          ,,SEATTLE                 ,WA,981341818,USA,2062945839,dispensary,ROLD724,FALSE,7/30/2018 17:00,TRUE,3230 1ST AVE S STE B           SEATTLE                 ,"3230, 1st Avenue South, Seattle, King County, Washington, 98134, United States",47.57459,-122.3338967
2437,WAWA1.MM1ZQ,6/18/2018 18:37,1/5/2021 18:06,wa add,,A PIPE DREAM,603593907,RETAIL TITLE CERTIFICATE,,MORTON,WA,983560000,USA,2069632900,dispensary,R422849,FALSE,3/30/2020 17:00,TRUE,RETAIL TITLE CERTIFICATE MORTON,,,
2467,WAWA1.MM20K,7/19/2018 18:41,1/5/2021 18:06,wa add,,LOVELY BUDS NORTH,603587937,1919 E FRANCIS AVE  STE B,,SPOKANE,WA,992082747,USA,4065465411,dispensary,R412490,TRUE,2/27/2022 16:00,FALSE,1919 E FRANCIS AVE  STE B SPOKANE,"Lovely Buds, 1919, East Francis Avenue, Hillyard, Spokane, Spokane County, Washington, 99217, United States",47.71523285,-117.3805489
2472,WAWA1.MM20P,7/25/2018 18:50,1/5/2021 18:06,wa add,,EVERGREEN STATE ENTERPRISES,603604183,847 E SR 4,,CATHLAMET,WA,986120000,USA,5033170557,dispensary,R422825,FALSE,3/30/2019 17:00,TRUE,847 E SR 4 CATHLAMET,"847, Northwest Cathlamet Drive, Oak Harbor, Island County, Washington, 98277, United States",48.3051131,-122.6607395
2475,WAWA1.MM20S,7/26/2018 18:51,1/5/2021 18:06,wa add,,ESHO FUNI,603569222,8401 AURORA AVE N STE E,,SEATTLE,WA,981034332,USA,2068568781,dispensary,R427158,FALSE,12/30/2020 16:00,TRUE,8401 AURORA AVE N STE E SEATTLE,"8401, Aurora Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States",47.6902036,-122.3449799
2478,WAWA1.MM20V,7/27/2018 18:45,7/29/2018 18:38,wa add,,THE VAULT CANNABIS                           ,603355398,1323 E PIONEER HWY            ,,STANWOOD                ,WA,982581144,USA,4252488559,dispensary,R88920,TRUE,12/30/2018 16:00,FALSE,1323 E PIONEER HWY             STANWOOD                ,,,
2479,WAWA1.MM20W,7/30/2018 18:42,1/5/2021 18:06,wa add,,THE VAULT CANNABIS,603355398,11701 HIGHWAY 99,,EVERETT,WA,982044809,USA,4252488559,dispensary,R420619,FALSE,12/30/2018 16:00,TRUE,11701 HIGHWAY 99 EVERETT,"State Highway 99, Cascade View, Everett, Snohomish County, Washington, 98203, United States",47.9149366,-122.2109921
2488,WAWA1.MM215,8/6/2018 18:43,9/20/2018 01:29,wa add,,*OLD*HASH WAY RECREATIONAL*OLD*                        ,603581349,9929 AIRPORT WAY UNIT 1       ,,SNOHOMISH               ,WA,980126366,USA,5097270110,dispensary,R99,TRUE,2/27/2019 16:00,TRUE,9929 AIRPORT WAY UNIT 1        SNOHOMISH               ,,,
2494,WAWA1.MM21B,8/17/2018 18:37,1/5/2021 18:06,wa add,,HASH WAY RECREATIONAL,603581349,17410 ASH WAY SUITE 4,,LYNNWOOD,WA,980377907,USA,5097270110,dispensary,R422057,FALSE,2/27/2019 16:00,TRUE,17410 ASH WAY SUITE 4 LYNNWOOD,,,
2497,WAWA1.MM21E,8/23/2018 18:35,1/5/2021 18:06,wa add,,FORBIDDEN CANNABIS CLUB,603603538,32139 HIGHWAY 97 UNIT A,,TONASKET,WA,988550000,USA,2532241442,dispensary,R430721,TRUE,3/30/2021 17:00,FALSE,32139 HIGHWAY 97 UNIT A TONASKET,"Rancho Chico - Tonasket, 312, US 97, Tonasket, Okanogan County, Washington, 98855, United States",48.710584,-119.4357134
2504,WAWA1.MM21L,9/16/2018 18:35,1/5/2021 18:06,wa add,,SUN LEAF CANNABIS,604632111,16300 MOTOR PL STE A,,LYNNWOOD,WA,980876516,USA,7138760850,dispensary,R430373,TRUE,7/30/2021 17:00,FALSE,16300 MOTOR PL STE A LYNNWOOD,,,
2510,WAWA1.MM21R,9/24/2018 18:35,1/5/2021 18:06,wa add,,LAWRENCE ENTERPRISES,603357999,322 DANIEL LN,,FRIDAY HARBOR,WA,982500000,USA,3603782288,dispensary,R414881,TRUE,12/30/2021 16:00,FALSE,322 DANIEL LN FRIDAY HARBOR,,,
2514,WAWA1.MM21V,9/25/2018 18:35,1/5/2021 18:06,wa add,,BUD HUT,603548112,1717 NE ANDRESEN RD,,VANCOUVER,WA,986616890,USA,4257896996,dispensary,R421568,FALSE,10/30/2018 17:00,TRUE,1717 NE ANDRESEN RD VANCOUVER,"Northeast Andresen Road, Vancouver Mall, Vancouver, Clark County, Washington, 98662-6413, United States",45.6612394,-122.6021652
2515,WAWA1.MM21W,9/25/2018 18:35,7/12/2019 18:33,wa add,,HERBAL HEALING                               ,603583006,3062 SW HWY 16 STE A          ,,BREMERTON               ,WA,984240000,USA,2064278666,dispensary,R423775,FALSE,2/27/2019 16:00,TRUE,3062 SW HWY 16 STE A           BREMERTON               ,,,
2520,WAWA1.MM221,9/27/2018 18:35,1/5/2021 18:06,wa add,,UNCLE ANDO'S WURLD OF WEED,603357879,1905 JOHNSON RD STE A,,CENTRALIA,WA,985311926,USA,3602813921,dispensary,R415045,TRUE,12/30/2021 16:00,FALSE,1905 JOHNSON RD STE A CENTRALIA,"1905, Johnson Road, Centralia, Lewis County, Washington, 98531, United States",46.7379666,-122.9819334
2524,WAWA1.MM225,10/3/2018 18:37,1/5/2021 18:06,,,THE BAKEREE,603616112,10326 AURORA AVE N,,SEATTLE,WA,981339228,USA,2066969764,dispensary,R414456,TRUE,5/30/2021 17:00,FALSE,10326 AURORA AVE N SEATTLE,"10326, Aurora Avenue North, Seattle, King County, Washington, 98133, United States",47.7040911,-122.34434
2525,WAWA1.MM226,10/4/2018 18:37,1/5/2021 18:06,wa add,,CPC TWO,603616112,8600 LAKE CITY WAY NE,,SEATTLE,WA,981153260,USA,2066969765,dispensary,R414787,FALSE,5/30/2019 17:00,TRUE,8600 LAKE CITY WAY NE SEATTLE,"8600, Lake City Way Northeast, Maple Leaf, Seattle, King County, Washington, 98115, United States",47.6910863,-122.30664
2526,WAWA1.MM227,10/11/2018 04:12,1/5/2021 18:06,wa add,,THE CANNABIS CORNER,603359125,420 EVERGREEN DR N,,NORTH BONNEVILLE,WA,986394619,USA,9715701621,dispensary,R413897,FALSE,2/27/2019 16:00,TRUE,420 EVERGREEN DR N NORTH BONNEVILLE,"420, Evergreen Drive, North Bonneville, Skamania County, Washington, 98639, United States",45.64184435,-121.9826238
2530,WAWA1.MM22B,10/18/2018 18:36,1/5/2021 18:06,wa add,,SKY HIGH POT SHOP,603600674,1438 W HWY 101,,PORT ANGELES,WA,983639455,USA,2534051918,dispensary,R422710,FALSE,3/30/2019 17:00,TRUE,1438 W HWY 101 PORT ANGELES,,,
2533,WAWA1.MM22E,10/22/2018 18:36,1/5/2021 18:06,wa add,,GREEN2GO PASCO,603303136,RETAIL TITLE CERTIFICATE,,PASCO,WA,993010000,USA,5095917100,dispensary,R422782,FALSE,5/30/2019 17:00,TRUE,RETAIL TITLE CERTIFICATE PASCO,,,
2536,WAWA1.MM22H,10/31/2018 18:37,11/2/2018 02:00,wa add,,ZIP CANNABIS                                 ,604273684,317 S 72ND ST                 ,,TACOMA                  ,WA,984086003,USA,5099903124,dispensary,ROLD112,TRUE,5/30/2019 17:00,TRUE,317 S 72ND ST                  TACOMA                  ,"317, South 72nd Street, J & C Plaza, Tacoma, Pierce County, Washington, 98408, United States",47.1919484,-122.4355088
2538,WAWA1.MM22J,11/2/2018 18:35,1/5/2021 18:06,wa add,,HIGHWAY 7,604273684,7046 PACIFIC AVE,,TACOMA,WA,984087219,USA,2539051055,dispensary,R414889,FALSE,5/30/2019 17:00,TRUE,7046 PACIFIC AVE TACOMA,"Pacific Avenue, Tacoma, Pierce County, Washington, 98408, United States",47.239878,-122.435478
2540,WAWA1.MM22L,11/5/2018 18:35,11/5/2018 23:42,wa add,,HIGH SOCIETY TACOMA                          ,604132656,3111 S PINE ST                ,,TACOMA                  ,WA,982331917,USA,3603023121,dispensary,ROLD977,TRUE,6/29/2019 17:00,TRUE,3111 S PINE ST                 TACOMA                  ,"Cookies Tacoma, 3111, South Pine Street, Tacoma, Pierce County, Washington, 98409, United States",47.2326075,-122.4732542
2541,WAWA1.MM22M,11/6/2018 18:34,7/12/2019 18:33,wa add,,HIGH SOCIETY TACOMA                          ,604132656,3906 S 12TH ST                ,,TACOMA                  ,WA,982331917,USA,2533023121,dispensary,R423977,FALSE,6/29/2019 17:00,TRUE,3906 S 12TH ST                 TACOMA                  ,"3906, South 12th Street, University Place, Tacoma, Pierce County, Washington, 98405, United States",47.2499628,-122.4892543
2543,WAWA1.MM22O,11/7/2018 18:36,1/5/2021 18:06,wa add,,NIRVANA CANNABIS COMPANY,603359191,11980 W SUNSET HWY STE A,,AIRWAY HEIGHTS,WA,990019403,USA,5098082361,dispensary,R422507,FALSE,12/30/2018 16:00,TRUE,11980 W SUNSET HWY STE A AIRWAY HEIGHTS,"11980, West Sunset Highway, Airway Heights, Spokane County, Washington, 99001, United States",47.64301291,-117.5741421
2550,WAWA1.MM22V,11/26/2018 18:38,10/3/2019 05:05,wa add,,CANNAZONE                                    ,603354800,3010 OLD HWY 99 SOUTH RD STE B,,MOUNT VERNON            ,WA,982730000,USA,8602092288,dispensary,ROLD742,TRUE,12/30/2019 16:00,TRUE,3010 OLD HWY 99 SOUTH RD STE B MOUNT VERNON            ,"3010, Old Highway 99 South Road, Mount Vernon, Skagit County, Washington, 98273, United States",48.39764767,-122.3354168
2551,WAWA1.MM22W,11/26/2018 18:38,1/5/2021 18:06,wa add,,TRU GREENTHUMB,603559971,1350 ATLANTIC AVE,,WOODLAND,WA,986748457,USA,3607314157,dispensary,R421929,FALSE,11/29/2019 16:00,TRUE,1350 ATLANTIC AVE WOODLAND,"Antidote Tap House, 1350, Atlantic Avenue, Woodland, Cowlitz County, Washington, 98674, United States",45.9098975,-122.7441106
2555,WAWA1.MM230,11/29/2018 18:35,1/5/2021 18:06,wa add,,OLYMPIA WEED COMPANY,603276724,9326 KIMMIE ST SW STE B,,OLYMPIA,WA,985129119,USA,3609156071,dispensary,R421490,FALSE,2/27/2019 16:00,TRUE,9326 KIMMIE ST SW STE B OLYMPIA,,,
2556,WAWA1.MM231,11/29/2018 18:35,1/5/2021 18:06,wa add,,CANNAZONE,603354800,3212 OLD HWY 99 SOUTH RD,,MOUNT VERNON,WA,982739070,USA,8602092288,dispensary,R422791,FALSE,12/30/2019 16:00,TRUE,3212 OLD HWY 99 SOUTH RD MOUNT VERNON,"3212, Old Highway 99 South Road, Mount Vernon, Skagit County, Washington, 98273, United States",48.3952368,-122.3353946
2559,WAWA1.MM234,12/4/2018 18:35,12/29/2020 18:06,wa add,,CANNA WEST SEATTLE,603359598,5435 CALIFORNIA AVE SW,,SEATTLE,WA,981361512,USA,2066969240,dispensary,R424057,FALSE,12/30/2018 16:00,TRUE,5435 CALIFORNIA AVE SW SEATTLE,"Canna West Culture Shop, 5435, California Avenue Southwest, Morgan Junction, West Seattle, Seattle, King County, Washington, 98136, United States",47.5528204,-122.3872345
2560,WAWA1.MM235,12/13/2018 18:34,1/5/2021 18:06,wa add,,JD'S PROCUREMENT,603602756,RETAIL TITLE CERTIFICATE,,MOSSYROCK,WA,985640000,USA,3607987194,dispensary,R422725,FALSE,3/30/2019 17:00,TRUE,RETAIL TITLE CERTIFICATE MOSSYROCK,,,
2561,WAWA1.MM236,12/18/2018 18:34,12/19/2018 00:13,wa add,,A BUD & LEAF                                 ,603357913,3015 PACIFIC AVE SE           ,,OLYMPIA                 ,WA,985072763,USA,3608706000,dispensary,ROLD821,TRUE,12/30/2018 16:00,TRUE,3015 PACIFIC AVE SE            OLYMPIA                 ,"Pacific Avenue Southeast, Olympia, Thurston County, Washington, 98501-3849, United States",47.0459794,-122.8702001
2564,WAWA1.MM239,12/19/2018 18:34,1/5/2021 18:06,wa add,,A BUD & LEAF,603357913,421 LILLY RD SE,,OLYMPIA,WA,985012108,USA,3608706000,dispensary,R413821,FALSE,12/30/2018 16:00,TRUE,421 LILLY RD SE OLYMPIA,"421, Lilly Road Southeast, Olympia, Thurston County, Washington, 98501, United States",47.04692367,-122.8444475
2566,WAWA1.MM23B,12/20/2018 18:34,12/21/2018 02:10,wa add,,CROSSMATCH                                   ,604145090,15029 BOTHELL WAY NE STE 100  ,,LAKE FOREST PARK        ,WA,981256549,USA,2069202178,dispensary,ROLD229,TRUE,7/30/2019 17:00,TRUE,15029 BOTHELL WAY NE STE 100   LAKE FOREST PARK        ,,,
2567,WAWA1.MM23C,12/21/2018 18:33,7/12/2019 18:33,wa add,,CROSSMATCH                                   ,604145090,15041 BOTHELL WAY NE          ,,LAKE FOREST PARK        ,WA,981256549,USA,2064202148,dispensary,R77000,FALSE,7/30/2019 17:00,TRUE,15041 BOTHELL WAY NE           LAKE FOREST PARK        ,"Bothell Way Northeast, Lake Forest Park, King County, Washington, 98155, United States",47.7532008,-122.2771958
2572,WAWA1.MM23H,1/14/2019 18:34,7/12/2019 18:33,wa add,,GREEN PLACE                                  ,603359488,202 AVENUE D STE B            ,,SNOHOMISH               ,WA,980726012,USA,4256337515,dispensary,R416248,FALSE,12/30/2019 16:00,TRUE,202 AVENUE D STE B             SNOHOMISH               ,"76, 202, Avenue D, North Snohomish, Snohomish, Snohomish County, Washington, 98291, United States",47.9133075,-122.0990065
2580,WAWA1.MM23P,1/28/2019 18:34,1/5/2021 18:06,wa add,,THC OF OLYMPIA,604047440,5628 OLD HWY 410 SW STE A,,OLYMPIA,WA,985129422,USA,3605616364,dispensary,R368015,FALSE,10/30/2019 17:00,TRUE,5628 OLD HWY 410 SW STE A OLYMPIA,,,
2592,WAWA1.MM241,2/22/2019 18:34,1/5/2021 18:06,wa add,,SAVAGE THC,603585026,4428 WILLIAMS VALLEY RD STE A,,CLAYTON,WA,991109745,USA,5099992989,dispensary,R412066,FALSE,2/28/2020 16:00,TRUE,4428 WILLIAMS VALLEY RD STE A CLAYTON,"Clayton Road, Williams, Shire Of Williams, Western Australia, 6312, Australia",-32.9200856,117.0162767
2597,WAWA1.MM246,3/7/2019 18:33,1/5/2021 18:06,wa add,,"WEST COAST ENGINE DESIGN, LLC",602797813,45120 SE NORTH BEND WAY STE B,,NORTH BEND,WA,980459065,USA,4256437780,dispensary,R430952,TRUE,1/30/2022 16:00,FALSE,45120 SE NORTH BEND WAY STE B NORTH BEND,"Southeast North Bend Way, North Bend, King County, Washington, 98045, United States",47.4850381,-121.7659032
2602,WAWA1.MM24B,3/22/2019 18:35,10/3/2019 05:08,wa add,,EMERALD ELEMENT LLC \/ KITSAP CANNABIS 3      ,603604195,308 S 5TH AVE                 ,,KELSO                   ,WA,986262324,USA,3608658092,dispensary,ROLD63,TRUE,3/30/2019 17:00,TRUE,308 S 5TH AVE                  KELSO                   ,"308, South 5th Avenue, West Kelso, Kelso, Cowlitz County, Washington, 98626, United States",46.14287702,-122.9087475
2606,WAWA1.MM24F,3/25/2019 18:34,1/5/2021 18:06,wa add,,MARY JANE'S HOUSE OF GRASS,603434189,8312 E MILL PLAIN BLVD,,VANCOUVER,WA,986642007,USA,3603357823,dispensary,R422158,FALSE,9/29/2019 17:00,TRUE,8312 E MILL PLAIN BLVD VANCOUVER,"Mary Jane's House of Grass, 8312, East Mill Plain Boulevard, North Garrison Heights, Vancouver, Clark County, Washington, 98664, United States",45.62374615,-122.586408
2607,WAWA1.MM24G,3/25/2019 18:34,1/5/2021 18:06,wa add,,KITSAP CANNABIS 3,603604195,2300 TALLEY WAY UNIT C,,KELSO,WA,986265513,USA,3608658092,dispensary,R422827,FALSE,3/30/2020 17:00,TRUE,2300 TALLEY WAY UNIT C KELSO,"Southwest Washington Regional Airport, Talley Way, Longview Junction, Kelso, Cowlitz County, Washington, 98626, United States",46.11740405,-122.8968621
2608,WAWA1.MM24H,3/27/2019 18:33,10/3/2019 05:08,wa add,,SEATTLE CANNABIS COMPANY                     ,603318039,7262 RAINIER AVE S            ,,SEATTLE                 ,WA,980340000,USA,2064201042,dispensary,ROLD0,TRUE,7/30/2019 17:00,TRUE,7262 RAINIER AVE S             SEATTLE                 ,"7262, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States",47.5372104,-122.2700305
2610,WAWA1.MM24J,3/28/2019 18:33,12/3/2020 18:06,wa add,,SEATTLE CANNABIS CO.,603318039,1713 NW MARKET ST,,SEATTLE,WA,981075225,USA,2062945839,dispensary,R426896,FALSE,7/30/2019 17:00,TRUE,1713 NW MARKET ST SEATTLE,"1713, Northwest Market Street, Ballard, Seattle, King County, Washington, 98107, United States",47.6685159,-122.379533
2611,WAWA1.MM24K,3/28/2019 18:34,1/5/2021 18:06,wa add,,LOCALAMSTER,604193795,7262 RAINIER AVE S,,SEATTLE,WA,981183864,USA,2063699597,dispensary,R079350,FALSE,11/29/2020 16:00,TRUE,7262 RAINIER AVE S SEATTLE,"7262, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States",47.5372104,-122.2700305
2617,WAWA1.MM24Q,4/12/2019 18:33,10/3/2019 05:09,wa add,,EVERGREEN MARKET - KIRKLAND                  ,603565313,11438 NE 124TH ST             ,,KIRKLAND                ,WA,980275344,USA,4257652935,dispensary,ROLD75,TRUE,12/30/2019 16:00,TRUE,11438 NE 124TH ST              KIRKLAND                ,"Evergreen Market, 11438, Northeast 124th Street, Juanita, Kirkland, King County, Washington, 98034, United States",47.71150865,-122.1875548
2619,WAWA1.MM24S,4/16/2019 18:33,1/5/2021 18:06,wa add,,EVERGREEN MARKET - KIRKLAND,603565313,8734 120TH AVE NE,,KIRKLAND,WA,980335861,USA,4253188898,dispensary,R414475,FALSE,12/30/2019 16:00,TRUE,8734 120TH AVE NE KIRKLAND,"8734, 120th Avenue Northeast, Kirkland, King County, Washington, 98033, United States",47.6818638,-122.1800919
2622,WAWA1.MM24V,4/23/2019 18:34,10/3/2019 05:10,wa add,,EUPHORIUM 420                                ,603354368,13813 HWY 99                  ,,LYNNWOOD                ,WA,980153242,USA,4255774533,dispensary,ROLD30,TRUE,11/29/2019 16:00,TRUE,13813 HWY 99                   LYNNWOOD                ,"Highway 99, Seattle Heights, Lynnwood, Snohomish County, Washington, 98036, United States",47.8158183,-122.3196546
2624,WAWA1.MM24X,4/24/2019 18:33,7/12/2019 18:33,wa add,,EUPHORIUM 420                                ,603354368,19525 BOTHELL EVERETT HWY A   ,,BOTHELL                 ,WA,980150000,USA,9168359616,dispensary,R84130,FALSE,11/29/2019 16:00,TRUE,19525 BOTHELL EVERETT HWY A    BOTHELL                 ,"19525, Bothell Way Northeast, Bothell, King County, Washington, 98011, United States",47.76948755,-122.2138759
2629,WAWA1.MM252,5/2/2019 18:34,10/3/2019 05:37,wa add,,CARIBOU CORNER CANNABIS                      ,602208950,257 ENGH RD                   ,,OMAK                    ,WA,988559509,USA,5094296082,dispensary,ROLD00,TRUE,6/29/2019 17:00,TRUE,257 ENGH RD                    OMAK                    ,"Engh Road, Omak, Okanogan County, Washington, 98841, United States",48.4166833,-119.4950437
2630,WAWA1.MM253,5/3/2019 18:34,1/5/2021 18:06,wa add,,CARIBOU CORNER CANNABIS,602208950,23251 HWY 20,,OKANOGAN,WA,988400000,USA,5094296082,dispensary,R413700,FALSE,6/29/2019 17:00,TRUE,23251 HWY 20 OKANOGAN,"Highway 20, Wauconda, Okanogan County, Washington, United States",48.732099,-118.99899
2632,WAWA1.MM255,5/13/2019 18:34,10/3/2019 05:44,wa add,,420 GRAND CENTRAL                            ,604182949,19941 OLD HIGHWAY 99 SW       ,,ROCHESTER               ,WA,985071966,USA,3604026368,dispensary,ROLD59,TRUE,11/29/2019 16:00,TRUE,19941 OLD HIGHWAY 99 SW        ROCHESTER               ,,,
2634,WAWA1.MM257,5/14/2019 18:35,1/5/2021 18:06,wa add,,"420ME, LLC",604182949,430 CARPENTER RD SE,,LACEY,WA,985037930,USA,3604026368,dispensary,R421759,FALSE,11/29/2019 16:00,TRUE,430 CARPENTER RD SE LACEY,"430, Carpenter Road Southeast, Lacey, Thurston County, Washington, 98503, United States",47.04846271,-122.7964823
2651,WAWA1.MM25O,6/3/2019 18:35,7/12/2019 18:33,wa add,,GREENHAND                                    ,603118374,10611 CANYON RD E             ,,PUYALLUP                ,WA,981884704,USA,2537405648,dispensary,R424257,FALSE,6/29/2019 17:00,TRUE,10611 CANYON RD E              PUYALLUP                ,,,
2659,WAWA1.MM25W,6/13/2019 18:34,10/3/2019 05:50,wa add,,A & J MANAGEMENT GROUP                       ,603294569,234 DIVISION ST NW STE B      ,,OLYMPIA                 ,WA,985024916,USA,5055507710,dispensary,ROLD91,TRUE,4/29/2020 17:00,TRUE,234 DIVISION ST NW STE B       OLYMPIA                 ,"234, Division Street Northwest, Olympia, Thurston County, Washington, 98502, United States",47.04652849,-122.9257382
